x,y,dprec,prec,dndvi,ndvi,dtemp,temp,evapot,elevation,soilmo,phreat,dsat0,sat0,dsat1,sat1,dsat2,sat2,dsat3,sat3,gwlvl,truth
0,370,0.8892,19.9375,25.0714,2172.0,0.2004,8.412,5.8912,1547.1407,0.0804,0.01053.5,-4.6875,1435.5,-19.3125,1955.0,-15.3125,2579.0,-106.8125,143.4337,0.0233
0,380,1.0631,23.7905,-4.1071,2445.0,0.245,8.0825,6.379,1738.6534,0.081,-0.01030.0,3.4375,1368.0,-20.5625,1822.0,-43.6875,2592.5,-68.25,152.2318,0.3912
0,390,0.9792,29.4195,21.9702,2206.5,0.2691,7.19,8.4411,1803.0586,0.1227,0.01025.0,9.0625,1435.5,-31.4375,2011.5,-37.125,2633.5,-77.8125,167.9388,-0.0903
0,400,0.8806,31.9755,4.6905,1901.0,0.283,7.1355,8.4411,1902.8536,0.1227,-0.0969.0,-176.5,1246.0,-186.6875,1608.0,-214.875,2146.0,-218.25,172.3401,0.028
0,410,1.1098,32.0785,20.1905,1867.0,0.287,6.977,7.5807,1935.5406,0.317,0.0940.0,-330.25,1262.0,-307.625,1659.5,-298.375,2114.5,-365.8125,177.1182,0.0313
0,420,1.113,29.226,11.131,1737.0,0.2364,6.7405,6.773,1842.5372,0.2841,-0.01079.5,12.0625,1441.5,35.8125,1845.0,16.0625,2378.0,22.5,201.6221,0.3559
0,430,1.2432,23.9685,-1.0833,1675.0,0.2173,7.185,6.773,1746.7155,0.2841,-0.01115.0,24.75,1444.0,6.25,1768.0,-35.25,2281.0,-38.125,202.9432,0.3315
0,440,1.1783,21.8645,7.8452,1874.0,0.217,7.309,5.7465,1706.7416,0.08,0.01124.5,-36.0625,1481.0,-40.4375,1787.5,-67.5625,2343.0,-29.75,173.7446,0.0033
0,450,0.9239,19.774,27.9286,1896.0,0.2093,7.3815,5.5366,1649.6085,0.2115,-0.01120.5,-17.125,1439.5,-25.5625,1732.5,-31.3125,2235.0,-45.4375,175.2533,-0.0282
0,460,0.743,17.9105,24.0,1913.0,0.2102,7.638,5.5366,1603.5981,0.2115,0.01194.0,-78.8125,1572.0,-117.375,1905.0,-167.0,2463.0,-154.4375,173.938,0.023
0,470,0.7502,16.916,7.3214,1941.0,0.212,7.7525,4.9418,1558.6204,0.1772,0.01431.0,-80.875,1956.0,-118.3125,2428.0,-165.875,2919.0,-206.375,170.5023,0.0144
